transaction_id,account_id,amount,transaction_type,timestamp,location
TXN202602365,ACC1044,47639.52,TRANSFER,2026-08-21 14:19:50,Hyderabad
TXN202602366,ACC1041,43142.04,CREDIT,2026-08-21 14:20:20,Hyderabad
TXN202602367,ACC1048,27659.23,DEBIT,2026-08-21 14:20:50,Delhi
TXN202602368,ACC1027,46490.84,DEBIT,2026-08-21 14:21:20,Hyderabad
TXN202602369,ACC1030,36864.32,TRANSFER,2026-08-21 14:21:50,Delhi
TXN202602370,ACC1034,33965.27,DEBIT,2026-08-21 14:22:20,Chennai
TXN202602371,ACC1004,31882.73,CREDIT,2026-08-21 14:22:50,Bangalore
TXN202602372,ACC1011,26944.61,DEBIT,2026-08-21 14:23:20,Delhi
TXN202602373,ACC1039,31989.86,CREDIT,2026-08-21 14:23:50,Mumbai
TXN202602374,ACC1018,1820.93,CREDIT,2026-08-21 14:24:20,Bangalore
TXN202602375,ACC1005,5120.67,TRANSFER,2026-08-21 14:24:50,Chennai
TXN202602376,ACC1003,40514.12,CREDIT,2026-08-21 14:25:20,Delhi
TXN202602377,ACC1050,36607.89,CREDIT,2026-08-21 14:25:50,Delhi
TXN202602378,ACC1013,40130.31,DEBIT,2026-08-21 14:26:20,Hyderabad
TXN202602379,ACC1050,5534.51,DEBIT,2026-08-21 14:26:50,Hyderabad
TXN202602380,ACC1027,32803.82,DEBIT,2026-08-21 14:27:20,Chennai
TXN202602381,ACC1037,41124.12,TRANSFER,2026-08-21 14:27:50,Delhi
TXN202602382,ACC1014,1231.42,DEBIT,2026-08-21 14:28:20,Chennai
TXN202602383,ACC1035,13441.1,CREDIT,2026-08-21 14:28:50,Chennai
TXN202602384,ACC1012,37422.77,TRANSFER,2026-08-21 14:29:20,Chennai
TXN202602385,ACC1009,20649.23,CREDIT,2026-08-21 14:29:50,Mumbai
TXN202602386,ACC1012,20979.41,CREDIT,2026-08-21 14:30:20,Delhi
TXN202602387,ACC1038,7610.61,DEBIT,2026-08-21 14:30:50,Chennai
TXN202602388,ACC1005,8375.73,TRANSFER,2026-08-21 14:31:20,Delhi
TXN202602389,ACC1013,46468.94,TRANSFER,2026-08-21 14:31:50,Chennai
TXN202602390,ACC1010,4805.9,TRANSFER,2026-08-21 14:32:20,Bangalore
TXN202602391,ACC1005,26349.94,DEBIT,2026-08-21 14:32:50,Bangalore
TXN202602392,ACC1049,24602.95,CREDIT,2026-08-21 14:33:20,Mumbai
TXN202602393,ACC1043,25344.81,DEBIT,2026-08-21 14:33:50,Chennai
TXN202602394,ACC1040,41753.62,DEBIT,2026-08-21 14:34:20,Delhi
TXN202602395,ACC1040,45865.06,TRANSFER,2026-08-21 14:34:50,Hyderabad
TXN202602396,ACC1034,12833.64,CREDIT,2026-08-21 14:35:20,Delhi
TXN202602397,ACC1010,47795.22,CREDIT,2026-08-21 14:35:50,Hyderabad
TXN202602398,ACC1037,16966.13,DEBIT,2026-08-21 14:36:20,Delhi
TXN202602399,ACC1032,3042.74,DEBIT,2026-08-21 14:36:50,Mumbai
TXN202602400,ACC1031,567.11,CREDIT,2026-08-21 14:37:20,Mumbai
TXN202602401,ACC1017,46676.32,TRANSFER,2026-08-21 14:37:50,Chennai
TXN202602402,ACC1007,49883.21,CREDIT,2026-08-21 14:38:20,Mumbai
TXN202602403,ACC1014,17111.07,CREDIT,2026-08-21 14:38:50,Hyderabad
TXN202602404,ACC1009,22810.76,CREDIT,2026-08-21 14:39:20,Chennai
TXN202602405,ACC1021,12396.49,DEBIT,2026-08-21 14:39:50,Bangalore
TXN202602406,ACC1022,17052.49,DEBIT,2026-08-21 14:40:20,Hyderabad
TXN202602407,ACC1039,20449.96,CREDIT,2026-08-21 14:40:50,Bangalore
TXN202602408,ACC1017,9807.89,TRANSFER,2026-08-21 14:41:20,Hyderabad
TXN202602409,ACC1030,23027.61,CREDIT,2026-08-21 14:41:50,Delhi
TXN202602410,ACC1046,15266.32,DEBIT,2026-08-21 14:42:20,Bangalore
TXN202602411,ACC1034,24858.05,DEBIT,2026-08-21 14:42:50,Chennai
TXN202602412,ACC1012,12445.75,DEBIT,2026-08-21 14:43:20,Bangalore
TXN202602413,ACC1001,34803.13,CREDIT,2026-08-21 14:43:50,Chennai
TXN202602414,ACC1006,11690.47,CREDIT,2026-08-21 14:44:20,Mumbai
TXN202602415,ACC1003,15487.22,CREDIT,2026-08-21 14:44:50,Bangalore
TXN202602416,ACC1025,1653.28,DEBIT,2026-08-21 14:45:20,Bangalore
TXN202602417,ACC1015,13191.79,TRANSFER,2026-08-21 14:45:50,Mumbai
TXN202602418,ACC1029,31012.12,CREDIT,2026-08-21 14:46:20,Delhi
TXN202602419,ACC1044,37581.86,CREDIT,2026-08-21 14:46:50,Mumbai
TXN202602420,ACC1037,1245.78,DEBIT,2026-08-21 14:47:20,Hyderabad
TXN202602421,ACC1014,15681.91,CREDIT,2026-08-21 14:47:50,Delhi
TXN202602422,ACC1023,21236.77,DEBIT,2026-08-21 14:48:20,Delhi
TXN202602423,ACC1040,17983.41,TRANSFER,2026-08-21 14:48:50,Chennai
TXN202602424,ACC1042,39624.96,TRANSFER,2026-08-21 14:49:20,Bangalore
TXN202602425,ACC1042,4165.56,CREDIT,2026-08-21 14:49:50,Mumbai
TXN202602426,ACC1016,1525.07,DEBIT,2026-08-21 14:50:20,Hyderabad
TXN202602427,ACC1023,24663.73,CREDIT,2026-08-21 14:50:50,Delhi
TXN202602428,ACC1019,38607.04,DEBIT,2026-08-21 14:51:20,Chennai
TXN202602429,ACC1016,4322.25,TRANSFER,2026-08-21 14:51:50,Chennai
TXN202602430,ACC1013,4013.71,DEBIT,2026-08-21 14:52:20,Delhi
TXN202602431,ACC1013,21534.22,TRANSFER,2026-08-21 14:52:50,Chennai
TXN202602432,ACC1041,48021.29,CREDIT,2026-08-21 14:53:20,Hyderabad
TXN202602433,ACC1019,12289.34,TRANSFER,2026-08-21 14:53:50,Delhi
TXN202602434,ACC1042,48322.81,CREDIT,2026-08-21 14:54:20,Bangalore
TXN202602435,ACC1020,34823.74,DEBIT,2026-08-21 14:54:50,Delhi
TXN202602436,ACC1037,17495.51,CREDIT,2026-08-21 14:55:20,Mumbai
TXN202602437,ACC1031,7790.56,TRANSFER,2026-08-21 14:55:50,Bangalore
TXN202602438,ACC1002,32817.45,TRANSFER,2026-08-21 14:56:20,Bangalore
TXN202602439,ACC1029,2500.44,CREDIT,2026-08-21 14:56:50,Delhi
TXN202602440,ACC1010,2355.35,CREDIT,2026-08-21 14:57:20,Delhi
TXN202602441,ACC1030,19525.67,CREDIT,2026-08-21 14:57:50,Delhi
TXN202602442,ACC1016,22739.58,DEBIT,2026-08-21 14:58:20,Bangalore
TXN202602443,ACC1034,20625.73,DEBIT,2026-08-21 14:58:50,Bangalore
TXN202602444,ACC1006,46742.86,CREDIT,2026-08-21 14:59:20,Chennai
TXN202602445,ACC1016,38930.93,TRANSFER,2026-08-21 14:59:50,Bangalore
TXN202602446,ACC1037,7353.98,TRANSFER,2026-08-21 15:00:20,Hyderabad
TXN202602447,ACC1027,9224.54,TRANSFER,2026-08-21 15:00:50,Hyderabad
TXN202602448,ACC1026,33621.32,DEBIT,2026-08-21 15:01:20,Chennai
TXN202602449,ACC1012,41080.85,DEBIT,2026-08-21 15:01:50,Delhi
TXN202602450,ACC1006,27744.83,CREDIT,2026-08-21 15:02:20,Bangalore
TXN202602451,ACC1047,3858.96,CREDIT,2026-08-21 15:02:50,Hyderabad
TXN202602452,ACC1015,13646.53,CREDIT,2026-08-21 15:03:20,Bangalore
TXN202602453,ACC1047,16052.47,DEBIT,2026-08-21 15:03:50,Delhi
TXN202602454,ACC1031,33280.76,CREDIT,2026-08-21 15:04:20,Delhi
TXN202602455,ACC1020,41734.72,DEBIT,2026-08-21 15:04:50,Hyderabad
TXN202602456,ACC1049,3165.25,TRANSFER,2026-08-21 15:05:20,Chennai
TXN202602457,ACC1024,47484.29,TRANSFER,2026-08-21 15:05:50,Hyderabad
TXN202602458,ACC1002,47141.21,DEBIT,2026-08-21 15:06:20,Chennai
TXN202602459,ACC1044,30129.07,TRANSFER,2026-08-21 15:06:50,Hyderabad
TXN202602460,ACC1033,299.6,CREDIT,2026-08-21 15:07:20,Bangalore
TXN202602461,ACC1020,12043.58,TRANSFER,2026-08-21 15:07:50,Delhi
TXN202602462,ACC1014,15585.85,DEBIT,2026-08-21 15:08:20,Delhi
TXN202602463,ACC1038,40468.05,CREDIT,2026-08-21 15:08:50,Hyderabad
TXN202602464,ACC1041,49108.08,CREDIT,2026-08-21 15:09:20,Hyderabad
TXN202602465,ACC1004,8362.2,DEBIT,2026-08-21 15:09:50,Bangalore
TXN202602466,ACC1014,29334.32,DEBIT,2026-08-21 15:10:20,Bangalore
TXN202602467,ACC1021,36730.5,DEBIT,2026-08-21 15:10:50,Mumbai
TXN202602468,ACC1006,21605.04,CREDIT,2026-08-21 15:11:20,Bangalore
TXN202602469,ACC1010,7546.75,CREDIT,2026-08-21 15:11:50,Bangalore
TXN202602470,ACC1020,15145.34,DEBIT,2026-08-21 15:12:20,Delhi
TXN202602471,ACC1026,13230.7,TRANSFER,2026-08-21 15:12:50,Mumbai
TXN202602472,ACC1006,44358.76,DEBIT,2026-08-21 15:13:20,Chennai
TXN202602473,ACC1012,22271.58,DEBIT,2026-08-21 15:13:50,Chennai
TXN202602474,ACC1000,18716.04,DEBIT,2026-08-21 15:14:20,Chennai
TXN202602475,ACC1023,4073.38,TRANSFER,2026-08-21 15:14:50,Chennai
TXN202602476,ACC1026,23613.6,DEBIT,2026-08-21 15:15:20,Chennai
TXN202602477,ACC1024,13508.62,DEBIT,2026-08-21 15:15:50,Mumbai
TXN202602478,ACC1031,33613.32,CREDIT,2026-08-21 15:16:20,Delhi
TXN202602479,ACC1037,43462.97,DEBIT,2026-08-21 15:16:50,Mumbai
TXN202602480,ACC1016,35065.3,CREDIT,2026-08-21 15:17:20,Bangalore
TXN202602481,ACC1015,24154.7,CREDIT,2026-08-21 15:17:50,Mumbai
TXN202602482,ACC1049,20000.48,CREDIT,2026-08-21 15:18:20,Mumbai
TXN202602483,ACC1010,5254.48,TRANSFER,2026-08-21 15:18:50,Delhi
TXN202602484,ACC1034,45311.48,CREDIT,2026-08-21 15:19:20,Bangalore
TXN202602485,ACC1040,21271.4,CREDIT,2026-08-21 15:19:50,Mumbai
TXN202602486,ACC1010,25071.25,TRANSFER,2026-08-21 15:20:20,Bangalore
TXN202602487,ACC1017,247.49,DEBIT,2026-08-21 15:20:50,Delhi
TXN202602488,ACC1031,6355.94,DEBIT,2026-08-21 15:21:20,Delhi
TXN202602489,ACC1013,41946.75,CREDIT,2026-08-21 15:21:50,Chennai
TXN202602490,ACC1015,49756.04,DEBIT,2026-08-21 15:22:20,Chennai
TXN202602491,ACC1041,18138.11,DEBIT,2026-08-21 15:22:50,Mumbai
TXN202602492,ACC1040,5315.65,DEBIT,2026-08-21 15:23:20,Bangalore
TXN202602493,ACC1026,9518.68,TRANSFER,2026-08-21 15:23:50,Hyderabad
TXN202602494,ACC1017,24820.62,TRANSFER,2026-08-21 15:24:20,Mumbai
TXN202602495,ACC1031,21856.25,CREDIT,2026-08-21 15:24:50,Delhi
TXN202602496,ACC1034,5931.83,CREDIT,2026-08-21 15:25:20,Delhi
TXN202602497,ACC1019,13064.59,TRANSFER,2026-08-21 15:25:50,Mumbai
TXN202602498,ACC1040,27975.28,TRANSFER,2026-08-21 15:26:20,Hyderabad
TXN202602499,ACC1028,23315.1,DEBIT,2026-08-21 15:26:50,Chennai
TXN202602500,ACC1012,23689.65,TRANSFER,2026-08-21 15:27:20,Hyderabad
TXN202602501,ACC1045,29566.85,CREDIT,2026-08-21 15:27:50,Mumbai
TXN202602502,ACC1006,40015.04,TRANSFER,2026-08-21 15:28:20,Mumbai
TXN202602503,ACC1008,28483.96,TRANSFER,2026-08-21 15:28:50,Hyderabad
TXN202602504,ACC1043,38588.5,TRANSFER,2026-08-21 15:29:20,Delhi
TXN202602505,ACC1008,22746.38,CREDIT,2026-08-21 15:29:50,Hyderabad
TXN202602506,ACC1012,37248.82,TRANSFER,2026-08-21 15:30:20,Chennai
TXN202602507,ACC1031,3605.01,TRANSFER,2026-08-21 15:30:50,Chennai
TXN202602508,ACC1037,23637.29,TRANSFER,2026-08-21 15:31:20,Delhi
TXN202602509,ACC1042,16924.83,CREDIT,2026-08-21 15:31:50,Delhi
TXN202602510,ACC1048,3672.16,CREDIT,2026-08-21 15:32:20,Delhi
TXN202602511,ACC1001,16137.34,DEBIT,2026-08-21 15:32:50,Bangalore
TXN202602512,ACC1041,45321.99,CREDIT,2026-08-21 15:33:20,Bangalore
TXN202602513,ACC1031,25705.32,TRANSFER,2026-08-21 15:33:50,Mumbai
TXN202602514,ACC1038,34054.26,TRANSFER,2026-08-21 15:34:20,Mumbai
TXN202602515,ACC1036,33250.54,CREDIT,2026-08-21 15:34:50,Hyderabad
TXN202602516,ACC1033,48599.29,TRANSFER,2026-08-21 15:35:20,Bangalore
TXN202602517,ACC1033,44787.19,DEBIT,2026-08-21 15:35:50,Delhi
TXN202602518,ACC1028,46914.26,DEBIT,2026-08-21 15:36:20,Delhi
TXN202602519,ACC1020,43790.4,CREDIT,2026-08-21 15:36:50,Chennai
TXN202602520,ACC1019,38997.28,CREDIT,2026-08-21 15:37:20,Bangalore
TXN202602521,ACC1003,41122.64,DEBIT,2026-08-21 15:37:50,Chennai
TXN202602522,ACC1045,35987.48,CREDIT,2026-08-21 15:38:20,Chennai
TXN202602523,ACC1007,35444.69,TRANSFER,2026-08-21 15:38:50,Hyderabad
TXN202602524,ACC1019,48147.43,TRANSFER,2026-08-21 15:39:20,Delhi
TXN202602525,ACC1015,43925.37,TRANSFER,2026-08-21 15:39:50,Mumbai
TXN202602526,ACC1011,39475.44,CREDIT,2026-08-21 15:40:20,Chennai
TXN202602527,ACC1018,33501.79,CREDIT,2026-08-21 15:40:50,Hyderabad
TXN202602528,ACC1048,44244.02,DEBIT,2026-08-21 15:41:20,Chennai
TXN202602529,ACC1010,25703.85,DEBIT,2026-08-21 15:41:50,Mumbai
TXN202602530,ACC1029,19729.86,DEBIT,2026-08-21 15:42:20,Hyderabad
TXN202602531,ACC1048,13768.78,DEBIT,2026-08-21 15:42:50,Delhi
TXN202602532,ACC1036,36764.54,DEBIT,2026-08-21 15:43:20,Hyderabad
TXN202602533,ACC1049,25626.09,TRANSFER,2026-08-21 15:43:50,Delhi
TXN202602534,ACC1011,45688.53,CREDIT,2026-08-21 15:44:20,Delhi
TXN202602535,ACC1028,3164.27,DEBIT,2026-08-21 15:44:50,Hyderabad
TXN202602536,ACC1019,45809.32,DEBIT,2026-08-21 15:45:20,Chennai
TXN202602537,ACC1018,30991.51,DEBIT,2026-08-21 15:45:50,Bangalore
TXN202602538,ACC1007,43637.37,TRANSFER,2026-08-21 15:46:20,Mumbai
TXN202602539,ACC1022,31067.52,DEBIT,2026-08-21 15:46:50,Mumbai
TXN202602540,ACC1042,43760.54,DEBIT,2026-08-21 15:47:20,Chennai
TXN202602541,ACC1044,26859.62,CREDIT,2026-08-21 15:47:50,Mumbai
TXN202602542,ACC1020,18697.49,TRANSFER,2026-08-21 15:48:20,Bangalore
TXN202602543,ACC1009,7545.97,CREDIT,2026-08-21 15:48:50,Chennai
TXN202602544,ACC1047,12611.17,DEBIT,2026-08-21 15:49:20,Mumbai
TXN202602545,ACC1043,27683.78,CREDIT,2026-08-21 15:49:50,Mumbai
TXN202602546,ACC1015,15919.7,TRANSFER,2026-08-21 15:50:20,Mumbai
TXN202602547,ACC1021,44318.15,TRANSFER,2026-08-21 15:50:50,Hyderabad
TXN202602548,ACC1013,18827.1,TRANSFER,2026-08-21 15:51:20,Delhi
TXN202602549,ACC1049,43451.38,DEBIT,2026-08-21 15:51:50,Hyderabad
TXN202602550,ACC1021,2199.16,DEBIT,2026-08-21 15:52:20,Bangalore
TXN202602551,ACC1040,40088.01,CREDIT,2026-08-21 15:52:50,Delhi
TXN202602552,ACC1015,26991.61,CREDIT,2026-08-21 15:53:20,Mumbai
TXN202602553,ACC1028,24420.6,TRANSFER,2026-08-21 15:53:50,Bangalore
TXN202602554,ACC1002,7310.6,TRANSFER,2026-08-21 15:54:20,Chennai
TXN202602555,ACC1017,44097.09,CREDIT,2026-08-21 15:54:50,Bangalore
TXN202602556,ACC1012,49894.2,CREDIT,2026-08-21 15:55:20,Bangalore
TXN202602557,ACC1001,17078.43,TRANSFER,2026-08-21 15:55:50,Bangalore
TXN202602558,ACC1002,49384.77,CREDIT,2026-08-21 15:56:20,Bangalore
TXN202602559,ACC1016,37271.26,DEBIT,2026-08-21 15:56:50,Delhi
TXN202602560,ACC1047,387.57,TRANSFER,2026-08-21 15:57:20,Hyderabad
TXN202602561,ACC1010,49531.94,CREDIT,2026-08-21 15:57:50,Hyderabad
TXN202602562,ACC1014,38615.69,DEBIT,2026-08-21 15:58:20,Hyderabad
TXN202602563,ACC1030,35015.35,TRANSFER,2026-08-21 15:58:50,Delhi
TXN202602564,ACC1010,36699.23,TRANSFER,2026-08-21 15:59:20,Delhi
TXN202602565,ACC1043,13363.45,TRANSFER,2026-08-21 15:59:50,Bangalore
TXN202602566,ACC1007,38564.46,CREDIT,2026-08-21 16:00:20,Chennai
TXN202602567,ACC1039,23605.92,CREDIT,2026-08-21 16:00:50,Mumbai
TXN202602568,ACC1015,12401.22,DEBIT,2026-08-21 16:01:20,Mumbai
TXN202602569,ACC1043,43658.14,CREDIT,2026-08-21 16:01:50,Delhi
TXN202602570,ACC1014,37072.31,TRANSFER,2026-08-21 16:02:20,Hyderabad
TXN202602571,ACC1015,36429.79,TRANSFER,2026-08-21 16:02:50,Mumbai
TXN202602572,ACC1038,39099.44,TRANSFER,2026-08-21 16:03:20,Mumbai
TXN202602573,ACC1044,17509.2,TRANSFER,2026-08-21 16:03:50,Bangalore
TXN202602574,ACC1046,8014.62,CREDIT,2026-08-21 16:04:20,Bangalore
TXN202602575,ACC1030,35602.21,CREDIT,2026-08-21 16:04:50,Mumbai
TXN202602576,ACC1046,48446.37,TRANSFER,2026-08-21 16:05:20,Delhi
TXN202602577,ACC1046,44442.95,DEBIT,2026-08-21 16:05:50,Mumbai
TXN202602578,ACC1001,11648.86,DEBIT,2026-08-21 16:06:20,Mumbai
TXN202602579,ACC1028,41337.4,DEBIT,2026-08-21 16:06:50,Hyderabad
TXN202602580,ACC1007,37527.96,TRANSFER,2026-08-21 16:07:20,Mumbai
TXN202602581,ACC1039,14106.14,TRANSFER,2026-08-21 16:07:50,Delhi
TXN202602582,ACC1006,32652.02,DEBIT,2026-08-21 16:08:20,Chennai
TXN202602583,ACC1018,31868.98,DEBIT,2026-08-21 16:08:50,Mumbai
TXN202602584,ACC1023,12474.65,TRANSFER,2026-08-21 16:09:20,Chennai
TXN202602585,ACC1020,5525.21,CREDIT,2026-08-21 16:09:50,Delhi
TXN202602586,ACC1048,46951.33,CREDIT,2026-08-21 16:10:20,Chennai
TXN202602587,ACC1035,10225.59,CREDIT,2026-08-21 16:10:50,Mumbai
TXN202602588,ACC1034,48967.2,TRANSFER,2026-08-21 16:11:20,Bangalore
TXN202602589,ACC1001,9230.21,TRANSFER,2026-08-21 16:11:50,Chennai
TXN202602590,ACC1026,14448.37,TRANSFER,2026-08-21 16:12:20,Hyderabad
TXN202602591,ACC1042,7345.45,DEBIT,2026-08-21 16:12:50,Hyderabad
TXN202602592,ACC1030,37873.89,TRANSFER,2026-08-21 16:13:20,Mumbai
TXN202602593,ACC1032,20325.95,DEBIT,2026-08-21 16:13:50,Bangalore
TXN202602594,ACC1040,7971.77,TRANSFER,2026-08-21 16:14:20,Bangalore
TXN202602595,ACC1046,3888.75,CREDIT,2026-08-21 16:14:50,Mumbai
TXN202602596,ACC1013,18281.03,DEBIT,2026-08-21 16:15:20,Chennai
TXN202602597,ACC1007,26796.49,TRANSFER,2026-08-21 16:15:50,Bangalore
TXN202602598,ACC1006,26019.16,DEBIT,2026-08-21 16:16:20,Chennai
TXN202602599,ACC1027,25340.64,CREDIT,2026-08-21 16:16:50,Delhi
TXN202602600,ACC1048,14880.04,TRANSFER,2026-08-21 16:17:20,Delhi
TXN202602601,ACC1028,39875.19,DEBIT,2026-08-21 16:17:50,Mumbai
TXN202602602,ACC1041,34177.25,DEBIT,2026-08-21 16:18:20,Mumbai
TXN202602603,ACC1048,8583.58,DEBIT,2026-08-21 16:18:50,Hyderabad
TXN202602604,ACC1028,44161.18,TRANSFER,2026-08-21 16:19:20,Hyderabad
TXN202602605,ACC1008,33201.75,DEBIT,2026-08-21 16:19:50,Hyderabad
TXN202602606,ACC1029,38868.7,TRANSFER,2026-08-21 16:20:20,Delhi
TXN202602607,ACC1049,21535.35,TRANSFER,2026-08-21 16:20:50,Delhi
TXN202602608,ACC1044,49566.48,TRANSFER,2026-08-21 16:21:20,Mumbai
TXN202602609,ACC1005,6576.1,CREDIT,2026-08-21 16:21:50,Bangalore
TXN202602610,ACC1006,4887.13,DEBIT,2026-08-21 16:22:20,Delhi
TXN202602611,ACC1032,14086.6,CREDIT,2026-08-21 16:22:50,Chennai
TXN202602612,ACC1001,8575.47,CREDIT,2026-08-21 16:23:20,Bangalore
TXN202602613,ACC1030,7604.26,DEBIT,2026-08-21 16:23:50,Delhi
TXN202602614,ACC1031,48749.6,TRANSFER,2026-08-21 16:24:20,Hyderabad
TXN202602615,ACC1046,15256.5,TRANSFER,2026-08-21 16:24:50,Hyderabad
TXN202602616,ACC1044,37074.58,TRANSFER,2026-08-21 16:25:20,Delhi
TXN202602617,ACC1009,31733.24,CREDIT,2026-08-21 16:25:50,Chennai
TXN202602618,ACC1034,14611.54,TRANSFER,2026-08-21 16:26:20,Delhi
TXN202602619,ACC1016,11194.73,CREDIT,2026-08-21 16:26:50,Delhi
TXN202602620,ACC1041,22002.07,TRANSFER,2026-08-21 16:27:20,Mumbai
TXN202602621,ACC1002,37758.51,DEBIT,2026-08-21 16:27:50,Hyderabad
TXN202602622,ACC1021,44208.53,TRANSFER,2026-08-21 16:28:20,Delhi
TXN202602623,ACC1040,47621.9,TRANSFER,2026-08-21 16:28:50,Hyderabad
TXN202602624,ACC1041,3624.53,TRANSFER,2026-08-21 16:29:20,Delhi
TXN202602625,ACC1018,28979.55,TRANSFER,2026-08-21 16:29:50,Hyderabad
TXN202602626,ACC1045,30267.58,CREDIT,2026-08-21 16:30:20,Chennai
TXN202602627,ACC1006,28160.59,TRANSFER,2026-08-21 16:30:50,Delhi
TXN202602628,ACC1027,11839.54,TRANSFER,2026-08-21 16:31:20,Mumbai
TXN202602629,ACC1024,10155.79,DEBIT,2026-08-21 16:31:50,Mumbai
TXN202602630,ACC1047,41617.46,TRANSFER,2026-08-21 16:32:20,Chennai
TXN202602631,ACC1043,7477.65,TRANSFER,2026-08-21 16:32:50,Delhi
TXN202602632,ACC1031,17572.64,CREDIT,2026-08-21 16:33:20,Bangalore
TXN202602633,ACC1018,8101.7,TRANSFER,2026-08-21 16:33:50,Bangalore
TXN202602634,ACC1022,40283.14,DEBIT,2026-08-21 16:34:20,Bangalore
TXN202602635,ACC1046,44800.55,CREDIT,2026-08-21 16:34:50,Chennai
TXN202602636,ACC1020,45709.09,DEBIT,2026-08-21 16:35:20,Bangalore
TXN202602637,ACC1027,43281.74,CREDIT,2026-08-21 16:35:50,Chennai
TXN202602638,ACC1032,33795.21,TRANSFER,2026-08-21 16:36:20,Bangalore
TXN202602639,ACC1017,35090.57,CREDIT,2026-08-21 16:36:50,Chennai
TXN202602640,ACC1043,27035.2,CREDIT,2026-08-21 16:37:20,Chennai
TXN202602641,ACC1018,11180.49,DEBIT,2026-08-21 16:37:50,Bangalore
TXN202602642,ACC1010,8651.78,TRANSFER,2026-08-21 16:38:20,Mumbai
TXN202602643,ACC1014,8926.51,TRANSFER,2026-08-21 16:38:50,Chennai
TXN202602644,ACC1049,2105.21,DEBIT,2026-08-21 16:39:20,Chennai
TXN202602645,ACC1024,13695.74,DEBIT,2026-08-21 16:39:50,Bangalore
TXN202602646,ACC1016,27773.4,TRANSFER,2026-08-21 16:40:20,Mumbai
TXN202602647,ACC1029,6017.95,CREDIT,2026-08-21 16:40:50,Bangalore
TXN202602648,ACC1042,16415.05,CREDIT,2026-08-21 16:41:20,Hyderabad
TXN202602649,ACC1017,48619.33,CREDIT,2026-08-21 16:41:50,Bangalore
TXN202602650,ACC1033,25273.71,TRANSFER,2026-08-21 16:42:20,Mumbai
TXN202602651,ACC1039,35982.71,CREDIT,2026-08-21 16:42:50,Chennai
TXN202602652,ACC1016,44783.58,DEBIT,2026-08-21 16:43:20,Hyderabad
TXN202602653,ACC1017,29208.38,DEBIT,2026-08-21 16:43:50,Mumbai
TXN202602654,ACC1035,15273.97,CREDIT,2026-08-21 16:44:20,Hyderabad
TXN202602655,ACC1039,15476.18,CREDIT,2026-08-21 16:44:50,Mumbai
TXN202602656,ACC1009,4030.67,TRANSFER,2026-08-21 16:45:20,Mumbai
TXN202602657,ACC1017,35263.86,TRANSFER,2026-08-21 16:45:50,Mumbai
TXN202602658,ACC1035,18057.39,DEBIT,2026-08-21 16:46:20,Chennai
TXN202602659,ACC1039,26801.95,TRANSFER,2026-08-21 16:46:50,Hyderabad
TXN202602660,ACC1020,10916.81,TRANSFER,2026-08-21 16:47:20,Bangalore
TXN202602661,ACC1036,49138.57,CREDIT,2026-08-21 16:47:50,Chennai
TXN202602662,ACC1020,1455.88,TRANSFER,2026-08-21 16:48:20,Chennai
TXN202602663,ACC1030,7771.64,DEBIT,2026-08-21 16:48:50,Hyderabad
TXN202602664,ACC1034,24708.27,TRANSFER,2026-08-21 16:49:20,Chennai
TXN202602665,ACC1028,49144.03,DEBIT,2026-08-21 16:49:50,Delhi
TXN202602666,ACC1027,10287.16,TRANSFER,2026-08-21 16:50:20,Bangalore
TXN202602667,ACC1008,46522.06,DEBIT,2026-08-21 16:50:50,Delhi
TXN202602668,ACC1006,29523.5,TRANSFER,2026-08-21 16:51:20,Chennai
TXN202602669,ACC1049,44721.51,DEBIT,2026-08-21 16:51:50,Hyderabad
TXN202602670,ACC1012,1586.4,CREDIT,2026-08-21 16:52:20,Mumbai
TXN202602671,ACC1013,29618.18,DEBIT,2026-08-21 16:52:50,Mumbai
TXN202602672,ACC1039,42638.27,TRANSFER,2026-08-21 16:53:20,Bangalore
TXN202602673,ACC1033,13170.36,CREDIT,2026-08-21 16:53:50,Chennai
TXN202602674,ACC1022,41540.21,CREDIT,2026-08-21 16:54:20,Hyderabad
TXN202602675,ACC1039,25459.09,TRANSFER,2026-08-21 16:54:50,Mumbai
TXN202602676,ACC1040,25045.7,CREDIT,2026-08-21 16:55:20,Mumbai
TXN202602677,ACC1035,9506.68,CREDIT,2026-08-21 16:55:50,Delhi
TXN202602678,ACC1027,37473.81,TRANSFER,2026-08-21 16:56:20,Hyderabad
TXN202602679,ACC1038,12377.33,DEBIT,2026-08-21 16:56:50,Bangalore
TXN202602680,ACC1007,15285.93,DEBIT,2026-08-21 16:57:20,Bangalore
TXN202602681,ACC1046,42106.04,CREDIT,2026-08-21 16:57:50,Delhi
TXN202602682,ACC1025,961.67,CREDIT,2026-08-21 16:58:20,Mumbai
TXN202602683,ACC1013,21290.02,CREDIT,2026-08-21 16:58:50,Bangalore
TXN202602684,ACC1006,37329.25,DEBIT,2026-08-21 16:59:20,Hyderabad
TXN202602685,ACC1005,25357.82,CREDIT,2026-08-21 16:59:50,Bangalore
TXN202602686,ACC1038,6939.16,DEBIT,2026-08-21 17:00:20,Chennai
TXN202602687,ACC1033,2575.28,TRANSFER,2026-08-21 17:00:50,Bangalore
TXN202602688,ACC1028,954.76,TRANSFER,2026-08-21 17:01:20,Mumbai
